is_cause,sentence
0.0,"""Soluble""/ADJ,""oxalate""/NOUN,""food""/NOUN,""major""/ADJ,""concern""/NOUN,""kidney""/NOUN,""stone""/NOUN,""former""/ADJ,""due""/ADJ,""tendency""/NOUN,""increase""/VERB,""urinary""/ADJ,""oxalate""/NOUN,""concentration""/NOUN"
0.0,"""Accumulating""/VERB,""epidemiological""/ADJ,""study""/NOUN,""indicated""/VERB,""consuming""/VERB,""fruit""/NOUN,""inversely""/ADV,""related""/VERB,""risk""/NOUN,""CVDs""/NOUN"
0.0,"""Oleocanthal""/PROPN,""OLC""/PROPN,""phenolic""/ADJ,""component""/NOUN,""extra-virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""recently""/ADV,""supposed""/VERB,""involved""/VERB,""modulation""/NOUN,""human""/ADJ,""disease""/NOUN,""inflammation""/NOUN,""Alzheimer""/PROPN"
0.0,"""Epidemiological""/ADJ,""investigation""/NOUN,""shown""/VERB,""consumption""/NOUN,""soybean""/NOUN,""soy""/NOUN,""food""/NOUN,""reduces""/VERB,""risk""/NOUN,""development""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""cancer""/NOUN,""osteoporosis""/NOUN"
0.0,"""The""/DET,""consumption""/NOUN,""dairy""/NOUN,""product""/NOUN,""older""/ADJ,""people""/NOUN,""may""/AUX,""reduce""/VERB,""risk""/NOUN,""frailty""/NOUN,""especially""/ADV,""high""/ADJ,""consumption""/NOUN,""low-fat""/ADJ,""milk""/NOUN,""yogurt""/NOUN,""may""/AUX,""also""/ADV,""reduce""/VERB,""risk""/NOUN,""sarcopenia""/NOUN,""improving""/VERB,""skeletal""/ADJ,""muscle""/NOUN,""mass""/NOUN,""addition""/NOUN,""nutrient-rich""/ADJ,""dairy""/NOUN,""protein""/NOUN,""ricotta""/NOUN,""cheese""/NOUN,""habitual""/ADJ,""diet""/NOUN"
0.0,"""Previously""/ADV,""identified""/VERB,""nobiletin""/NOUN,""citrus""/NOUN,""peel""/NOUN,""natural""/ADJ,""compound""/NOUN,""possessing""/VERB,""anti-dementia""/ADJ,""activity""/NOUN"
0.0,"""Apium""/PROPN,""graveolens""/PROPN,""L.""/PROPN,""traditional""/ADJ,""Chinese""/ADJ,""medicine""/NOUN,""prescribed""/VERB,""treatment""/NOUN,""hypertension""/NOUN,""gout""/VERB,""diabetes""/NOUN"
0.0,"""The""/DET,""Mediterranean""/ADJ,""diet""/NOUN,""MD""/NOUN,""shown""/VERB,""lower""/ADJ,""stroke""/NOUN,""risk""/NOUN"
1.0,"""Although""/ADP,""soy""/NOUN,""considered""/VERB,""major""/ADJ,""food""/NOUN,""allergen""/NOUN,""along""/ADP,""milk""/NOUN,""egg""/NOUN,""peanut""/NOUN,""fish""/NOUN,""wheat""/NOUN,""prevalence""/NOUN,""soy""/NOUN,""allergy""/NOUN,""pediatric""/ADJ,""population""/NOUN,""well""/ADV,""defined""/VERB"
0.0,"""In""/ADP,""subgroup""/NOUN,""analysis""/NOUN,""cheese""/NOUN,""yogurt""/NOUN,""consumption""/NOUN,""associated""/VERB,""decreased""/VERB,""CVD""/NOUN,""risk""/NOUN,""OR""/CCONJ,""0.87""/NUM,""95""/NUM,""CI""/NOUN,""0.80-0.94""/NUM,""cheese""/NOUN,""OR""/CCONJ,""0""/SYM"
0.0,"""Although""/ADP,""several""/ADJ,""individual""/ADJ,""nutrients""/NOUN,""/""/SYM,""foods""/NOUN,""associated""/VERB,""uric""/NOUN,""acid""/NOUN,""status""/NOUN,""association""/NOUN,""overall""/ADJ,""diet""/NOUN,""quality""/NOUN,""hyperuricemia""/NOUN,""remains""/VERB,""unclear""/ADJ"
0.0,"""Garlic""/NOUN,""Allium""/NOUN,""sativum""/NOUN,""popular""/ADJ,""spice""/NOUN,""remedy""/NOUN,""variety""/NOUN,""ailment""/NOUN,""also""/ADV,""known""/VERB,""medicinal""/ADJ,""us""/PRON,""antibiotic""/ADJ,""antithrombotic""/ADJ,""antineoplastic""/ADJ,""agent""/NOUN"
1.0,"""Sensitization""/NOUN,""wheat""/NOUN,""flour""/NOUN,""play""/VERB,""important""/ADJ,""role""/NOUN,""development""/NOUN,""diagnosis""/NOUN,""baker""/NOUN,""asthma""/NOUN"
0.0,"""Epidemiological""/ADJ,""animal""/NOUN,""study""/NOUN,""suggest""/VERB,""cocoa""/NOUN,""might""/AUX,""reduce""/VERB,""risk""/NOUN,""diabetic""/ADJ,""complication""/NOUN"
1.0,"""In""/ADP,""term""/NOUN,""nutrition""/NOUN,""diet""/NOUN,""high""/ADJ,""fat""/NOUN,""particularly""/ADV,""saturated""/ADJ,""fat""/NOUN,""salt""/NOUN,""sugar""/NOUN,""shown""/VERB,""associated""/VERB,""innumerable""/ADJ,""incidence""/NOUN,""diet""/NOUN,""-""/PUNCT,""associated""/VERB,""health""/NOUN,""disease""/NOUN"
1.0,"""There""/ADV,""several""/ADJ,""report""/NOUN,""describing""/VERB,""allergy""/NOUN,""hydrolyzed""/VERB,""wheat""/NOUN,""product""/NOUN"
0.0,"""Infectious""/ADJ,""bronchitis""/NOUN,""IB""/NOUN,""viral""/ADJ,""infection""/NOUN,""chicken""/NOUN,""respiratory""/ADJ,""tract""/NOUN,""cause""/VERB,""substantial""/ADJ,""economic""/ADJ,""burden""/NOUN,""industry""/NOUN"
0.0,"""A""/DET,""cardiac""/ADJ,""protection""/NOUN,""blend""/NOUN,""CPB""/NOUN,""nutrient""/NOUN,""including""/VERB,""medium""/ADJ,""chain""/NOUN,""triglyceride""/NOUN,""fish""/NOUN,""oil""/NOUN,""key""/NOUN,""nutrient""/NOUN,""developed""/VERB,""slow""/ADJ,""progression""/NOUN,""canine""/NOUN,""myxomatous""/ADJ,""mitral""/NOUN,""valve""/NOUN,""disease""/NOUN,""MMVD""/PROPN"
0.0,"""Almost""/ADV,""organism""/NOUN,""produced""/VERB,""siderophore""/NOUN,""hemolytic""/ADJ,""turkey""/NOUN,""red""/ADJ,""blood""/NOUN,""cell""/NOUN"
1.0,"""Wheat""/NOUN,""food""/NOUN,""allergen""/NOUN,""occasionally""/ADV,""cause""/VERB,""systemic""/ADJ,""allergic""/ADJ,""reaction""/NOUN,""however""/ADV,""little""/ADV,""known""/VERB,""quantity""/NOUN,""wheat""/NOUN,""allergen""/NOUN,""required""/VERB,""evoke""/VERB,""allergic""/ADJ,""symptom""/NOUN"
1.0,"""Excessive""/ADJ,""salt""/NOUN,""intake""/NOUN,""important""/ADJ,""risk""/NOUN,""factor""/NOUN,""disease""/NOUN,""hypertension""/NOUN,""stroke""/NOUN,""stomach""/NOUN,""cancer""/NOUN"
0.0,"""The""/DET,""ketogenic""/ADJ,""diet""/NOUN,""effective""/ADJ,""alternative""/ADJ,""therapy""/NOUN,""used""/VERB,""control""/VERB,""intractable""/ADJ,""seizure""/NOUN"
0.0,"""Oil""/NOUN,""tea""/NOUN,""traditionally""/ADV,""used""/VERB,""minority""/NOUN,""population""/NOUN,""China""/PROPN,""treating""/VERB,""various""/ADJ,""ailment""/NOUN,""traditional""/ADJ,""Chinese""/ADJ,""medicine""/NOUN"
0.0,"""A""/DET,""long-standing""/ADJ,""body""/NOUN,""clinical""/ADJ,""observation""/NOUN,""associate""/NOUN,""low""/ADJ,""24-h""/NUM,""total""/ADJ,""water""/NOUN,""intake""/NOUN,""TWI""/NOUN,""water""/NOUN,""beverage""/NOUN,""food""/NOUN,""moisture""/NOUN,""acute""/ADJ,""renal""/ADJ,""disorder""/NOUN,""kidney""/NOUN,""stone""/NOUN,""urinary""/ADJ,""tract""/NOUN,""infection""/NOUN"
1.0,"""Although""/ADP,""several""/ADJ,""case""/NOUN,""severe""/ADJ,""hypoalbuminemia""/NOUN,""resulting""/VERB,""rice""/NOUN,""milk""/NOUN,""described""/VERB,""past""/ADJ,""today""/NOUN,""use""/VERB,""rice""/NOUN,""milk""/NOUN,""without""/ADP,""nutritional""/ADJ,""counseling""/NOUN,""treat""/VERB,""eczema""/NOUN,""still""/ADV,""continuing""/VERB,""poor""/ADJ,""practice""/NOUN"
0.0,"""Consumption""/NOUN,""soy""/NOUN,""food""/NOUN,""associated""/VERB,""protection""/NOUN,""cardiometabolic""/ADJ,""disease""/NOUN,""mechanism""/NOUN,""incompletely""/ADV,""understood""/VERB"
0.0,"""Sesame""/NOUN,""oil""/NOUN,""herbal""/NOUN,""product""/NOUN,""used""/VERB,""treat""/NOUN,""joint""/ADJ,""pain""/NOUN,""several""/ADJ,""traditional""/ADJ,""medicine""/NOUN"
1.0,"""In""/ADP,""China""/PROPN,""lamb""/NOUN,""fish""/NOUN,""well-known""/ADJ,""trigger""/NOUN,""asthma""/NOUN,""attack""/NOUN"
1.0,"""Recent""/ADJ,""evidence""/NOUN,""also""/ADV,""suggested""/VERB,""carnitine""/NOUN,""red""/ADJ,""meat""/NOUN,""precursor""/NOUN,""trimethylamine-N-oxide""/NOUN,""shown""/VERB,""cause""/ADP,""atherosclerosis""/NOUN,""may""/AUX,""increase""/VERB,""risk""/NOUN,""suffering""/VERB,""CVD""/NOUN,""experimental""/ADJ,""animal""/NOUN"
0.0,"""Consumption""/NOUN,""watermelon""/NOUN,""associated""/VERB,""beneficial""/ADJ,""effect""/NOUN,""metabolism""/NOUN,""including""/VERB,""reduction""/NOUN,""systolic""/ADJ,""blood""/NOUN,""pressure""/NOUN,""improved""/VERB,""fasting""/VERB,""blood""/NOUN,""glucose""/NOUN,""level""/NOUN,""change""/NOUN,""hepatic""/ADJ,""metabolite""/NOUN,""accumulation""/NOUN"
0.0,"""Garlic""/NOUN,""constituent""/NOUN,""reported""/VERB,""preventive""/ADJ,""effect""/NOUN,""colorectal""/ADJ,""cancer""/NOUN,""animal""/NOUN,""model""/NOUN"
1.0,"""Occupational""/ADJ,""allergy""/NOUN,""component""/NOUN,""wheat""/NOUN,""flour""/NOUN,""main""/NOUN,""cause""/VERB,""rhinitis""/NOUN,""asthma""/NOUN,""worker""/NOUN,""bakery""/NOUN,""similar""/ADJ,""activity""/NOUN"
0.0,"""We""/PRON,""estimated""/VERB,""association""/NOUN,""occupational""/ADJ,""exposure""/NOUN,""five""/NUM,""different""/ADJ,""organic""/ADJ,""dust""/NOUN,""wood""/NOUN,""animal""/NOUN,""paper""/NOUN,""textile""/NOUN,""flour""/NOUN,""dust""/NOUN,""risk""/NOUN,""developing""/VERB,""rheumatoid""/ADJ,""arthritis""/NOUN,""RA""/PROPN"
0.0,"""The""/DET,""association""/NOUN,""specific""/ADJ,""type""/NOUN,""nut""/NOUN,""specifically""/ADV,""peanut""/NOUN,""walnut""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""remain""/VERB,""unclear""/ADJ"
0.0,"""Oregano""/NOUN,""oil""/NOUN,""found""/VERB,""specifically""/ADV,""inhibit""/VERB,""lentiviruses""/NOUN,""human""/ADJ,""simian""/ADJ,""immunodeficiency""/NOUN,""virus""/NOUN,""HIV""/PROPN,""SIV""/PROPN,""irrespective""/ADJ,""virus""/NOUN,""tropism""/NOUN,""hepatitis""/NOUN,""C""/NOUN,""virus""/NOUN,""adenovirus""/NOUN,""5""/NUM,""ADV5""/NOUN,""Zika""/PROPN,""virus""/NOUN,""influenza""/NOUN,""H1N1""/PROPN,""virus""/NOUN"
0.0,"""Fruit""/NOUN,""vegetable""/NOUN,""intake""/NOUN,""associated""/VERB,""reduced""/VERB,""risk""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN"
0.0,"""Dietary""/ADJ,""Approaches""/NOUN,""Stop""/VERB,""Hypertension""/NOUN,""DASH""/NOUN,""low-sodium""/ADJ,""fruits""/NOUN,""/""/SYM,""vegetables-rich""/ADJ,""diet""/NOUN,""associated""/VERB,""lower""/ADJ,""risk""/NOUN,""nephrolithiasis""/NOUN,""due""/ADJ,""altered""/VERB,""urinary""/ADJ,""biochemistry""/NOUN"
1.0,"""In""/ADP,""2000""/NUM,""inhalation""/NOUN,""butter""/NOUN,""flavoring""/NOUN,""vapor""/NOUN,""first""/ADV,""associated""/VERB,""clinical""/ADJ,""bronchiolitis""/NOUN,""obliterans""/NOUN,""among""/ADP,""worker""/NOUN,""microwave""/NOUN,""popcorn""/NOUN,""production""/NOUN"
0.0,"""In""/ADP,""addition""/NOUN,""eicosanoyl-5-hydroxytryptamide""/NOUN,""EHT""/PROPN,""naturally""/ADV,""occurring""/VERB,""component""/NOUN,""coffee""/NOUN,""bean""/NOUN,""modulates""/VERB,""PP2A""/NOUN,""methylation""/NOUN,""shown""/VERB,""confer""/VERB,""therapeutic""/ADJ,""benefit""/NOUN,""rodent""/NOUN,""model""/NOUN,""AD""/NOUN,""Parkinson""/PROPN,""disease""/NOUN"
0.0,"""Consumption""/NOUN,""adequate""/ADJ,""amount""/NOUN,""folic""/ADJ,""acid""/NOUN,""woman""/NOUN,""pregnancy""/NOUN,""early""/ADJ,""pregnancy""/NOUN,""decrease""/NOUN,""risk""/NOUN,""pregnancy""/NOUN,""affected""/VERB,""neural""/ADJ,""tube""/NOUN,""defect""/NOUN,""NTDs""/NOUN,""common""/ADJ,""preventable""/ADJ,""type""/NOUN,""birth""/NOUN,""defect""/NOUN,""worldwide""/ADV"
0.0,"""Several""/ADJ,""clinical""/ADJ,""epidemiological""/ADJ,""experimental""/ADJ,""evidence""/NOUN,""suggest""/VERB,""consumption""/NOUN,""MeDiet""/PROPN,""reduces""/VERB,""incidence""/NOUN,""certain""/ADJ,""pathology""/NOUN,""related""/VERB,""oxidative""/ADJ,""stress""/NOUN,""chronic""/ADJ,""inflammation""/NOUN,""immune""/ADJ,""system""/NOUN,""disease""/NOUN,""cancer""/NOUN,""atherosclerosis""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""CVD""/PROPN"
0.0,"""There""/ADV,""sparse""/ADJ,""evidence""/NOUN,""association""/NOUN,""suitable""/ADJ,""food""/NOUN,""substitution""/NOUN,""red""/ADJ,""processed""/VERB,""meat""/NOUN,""risk""/NOUN,""type""/NOUN,""2""/NUM,""diabetes""/NOUN"
0.0,"""Consumption""/NOUN,""extra""/ADJ,""virgin""/NOUN,""olive""/NOUN,""oil""/NOUN,""EVOO""/PROPN,""major""/ADJ,""component""/NOUN,""Mediterranean""/ADJ,""diet""/NOUN,""associated""/VERB,""reduced""/VERB,""incidence""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""AD""/NOUN"
0.0,"""Saffron""/NOUN,""anti-inflammatory""/ADJ,""effect""/NOUN,""may""/AUX,""beneficial""/ADJ,""effect""/NOUN,""asthma""/NOUN"
1.0,"""HFCS-sweetened""/ADJ,""soda""/NOUN,""fruit""/NOUN,""drink""/NOUN,""apple""/NOUN,""juice""/NOUN,""high-fructose""/NOUN,""100""/NUM,""juice""/NOUN,""associated""/VERB,""asthma""/NOUN,""possibly""/ADV,""high""/ADJ,""fructose""/NOUN,""glucose""/NOUN,""ratio""/NOUN,""underlying""/VERB,""fructose""/NOUN,""malabsorption""/NOUN,""may""/AUX,""contribute""/VERB,""enteral""/ADJ,""formation""/NOUN,""pro-inflammatory""/ADJ,""advanced""/ADJ,""glycation""/NOUN,""end""/NOUN,""product""/NOUN,""bind""/NOUN,""receptor""/NOUN,""mediator""/NOUN,""asthma""/NOUN"
0.0,"""Finally""/ADV,""limited""/ADJ,""epidemiological""/ADJ,""evidence""/NOUN,""available""/ADJ,""fruit""/NOUN,""vegetable""/NOUN,""consumption""/NOUN,""cognition""/NOUN,""generally""/ADV,""supported""/VERB,""protective""/ADJ,""role""/NOUN,""macronutrients""/NOUN,""cognitive""/ADJ,""decline""/NOUN,""dementia""/NOUN,""AD""/NOUN"
0.0,"""Inadequate""/ADJ,""diet""/NOUN,""may""/AUX,""occur""/VERB,""depressed""/VERB,""individual""/ADJ,""prescribed""/VERB,""SSRIs""/PROPN,""also""/ADV,""associated""/VERB,""decreased""/VERB,""BMD""/NOUN"
0.0,"""Chlamydia-qPCR""/PROPN,""determined""/VERB,""97.6""/NUM,""shell""/NOUN,""embryonated""/VERB,""egg""/NOUN,""287""/NUM,""/""/SYM,""294""/NUM,""breeding""/NOUN,""farm""/NOUN,""positive""/ADJ,""C.""/NOUN,""gallinacea""/NOUN"
0.0,"""Epidemiological""/ADJ,""study""/NOUN,""presented""/VERB,""inconsistent""/ADJ,""evidence""/NOUN,""correlation""/NOUN,""fish-oriented""/VERB,""dietary""/ADJ,""intake""/NOUN,""FDI""/PROPN,""risk""/NOUN,""cognitive""/ADJ,""decline""/NOUN"
1.0,"""Paradoxically""/ADV,""Honolulu""/PROPN,""Asia""/PROPN,""Aging""/PROPN,""Study""/PROPN,""reported""/VERB,""increased""/VERB,""risk""/NOUN,""cognitive""/ADJ,""impairment""/NOUN,""dementia""/NOUN,""marker""/NOUN,""high""/ADJ,""tofu""/NOUN,""soybean""/NOUN,""curd""/NOUN,""intake""/NOUN"
0.0,"""A""/DET,""recent""/ADJ,""study""/NOUN,""confirmed""/VERB,""stroke""/NOUN,""preventive""/ADJ,""effect""/NOUN,""Mediterranean""/ADJ,""diet""/NOUN,""rich""/ADJ,""olive""/NOUN,""oil""/NOUN,""nut""/NOUN,""ketogenic""/ADJ,""diet""/NOUN,""reduces""/VERB,""seizure""/NOUN,""frequency""/NOUN,""epilepsy""/NOUN"
0.0,"""Laboratory""/NOUN,""study""/NOUN,""provided""/VERB,""evidence""/NOUN,""allium""/NOUN,""vegetable""/NOUN,""garlic""/NOUN,""supplement""/NOUN,""might""/AUX,""protect""/VERB,""colorectal""/ADJ,""cancer""/NOUN,""CRC""/PROPN,""epidemiologic""/ADJ,""study""/NOUN,""produced""/VERB,""inconsistent""/ADJ,""finding""/NOUN"
0.0,"""Biologically""/ADV,""active""/ADJ,""peptide""/NOUN,""milk""/NOUN,""protein""/NOUN,""used""/VERB,""effective""/ADJ,""dietary""/ADJ,""supplement""/NOUN,""management""/NOUN,""bone-associated""/ADJ,""issue""/NOUN,""including""/VERB,""osteoporosis""/NOUN"
0.0,"""Difficulty""/NOUN,""adhering""/VERB,""recommended""/VERB,""diet""/NOUN,""common""/ADJ,""problem""/NOUN,""individual""/ADJ,""diabetes""/NOUN,""mellitus""/NOUN,""DM""/NOUN"
0.0,"""Brassica""/PROPN,""specie""/NOUN,""broccoli""/NOUN,""particular""/ADJ,""associated""/VERB,""reduced""/VERB,""risk""/NOUN,""several""/ADJ,""important""/ADJ,""cancer""/NOUN"
0.0,"""The""/DET,""sex""/NOUN,""difference""/NOUN,""malnutrition""/NOUN,""hypertension""/NOUN,""adolescence""/NOUN,""largely""/ADV,""inconclusive""/ADJ"
1.0,"""Cigarette""/NOUN,""smoke""/NOUN,""secondhand""/ADV,""passive""/ADJ,""smoke""/NOUN,""causally""/ADV,""related""/VERB,""asthma""/NOUN,""lung""/NOUN,""cancer""/NOUN"
0.0,"""In""/ADP,""French""/PROPN,""Three-City""/PROPN,""Study""/PROPN,""ten-year""/NOUN,""follow-up""/NOUN,""2000-2010""/NUM,""showed""/VERB,""higher""/ADJ,""consumption""/NOUN,""olive""/NOUN,""oil""/NOUN,""associated""/VERB,""lower""/ADJ,""risk""/NOUN,""death""/NOUN,""well""/NOUN,""protection""/NOUN,""cognitive""/ADJ,""decline""/NOUN,""stroke""/NOUN"
0.0,"""Potential""/ADJ,""predictor""/NOUN,""dental""/ADJ,""erosion""/NOUN,""gender""/NOUN,""age""/NOUN,""chronic""/ADJ,""use""/NOUN,""antidepressant""/ADJ,""proton""/NOUN,""pump""/NOUN,""inhibitor""/NOUN,""PPI""/NOUN,""diabetes""/NOUN,""mellitus""/NOUN,""body""/NOUN,""mass""/NOUN,""index""/NOUN,""heartburn""/NOUN,""acid""/NOUN,""regurgitation""/NOUN,""score""/NOUN,""chocolate""/NOUN,""intake""/NOUN,""reflux""/NOUN,""esophagitis""/NOUN,""hiatal""/NOUN,""hernia""/NOUN"
0.0,"""Regular""/ADJ,""cocoa""/NOUN,""consumption""/NOUN,""shown""/VERB,""improve""/VERB,""blood""/NOUN,""pressure""/NOUN,""BP""/PROPN,""insulin""/NOUN,""sensitivity""/NOUN,""lipid""/NOUN,""level""/NOUN,""patient""/NOUN,""type""/NOUN,""2""/NUM,""diabetes""/NOUN,""T2D""/NOUN,""using""/VERB,""100""/NUM,""g""/NOUN,""chocolate""/NOUN,""54""/NUM,""g""/NOUN,""cocoa""/NOUN"
0.0,"""Dietary""/ADJ,""polyphenols""/NOUN,""bioactive""/ADJ,""compound""/NOUN,""berry""/NOUN,""curcumin""/NOUN,""tea""/NOUN,""shown""/VERB,""effect""/NOUN,""ameliorating""/VERB,""pain""/NOUN,""inflammation""/NOUN,""OA""/PROPN,""clinical""/ADJ,""study""/NOUN,""reported""/VERB"
0.0,"""Higher""/ADJ,""consumption""/NOUN,""fruit""/NOUN,""vegetable""/NOUN,""associated""/VERB,""lower""/ADJ,""risk""/NOUN,""various""/ADJ,""chronic""/ADJ,""disease""/NOUN,""including""/VERB,""coronary""/ADJ,""heart""/NOUN,""disease""/NOUN,""obesity""/NOUN,""certain""/ADJ,""cancer""/NOUN"
0.0,"""Diallyl""/NOUN,""disulfide""/NOUN,""DADS""/NOUN,""component""/NOUN,""garlic""/NOUN,""Allium""/NOUN,""sativum""/NOUN,""known""/VERB,""exert""/VERB,""potent""/ADJ,""chemopreventative""/ADJ,""activity""/NOUN,""colon""/NOUN,""lung""/NOUN,""skin""/NOUN,""cancer""/NOUN"
0.0,"""Leukotoxin""/NOUN,""purified""/VERB,""preparative""/ADJ,""SDS-PAGE""/PROPN,""used""/VERB,""production""/NOUN,""chicken""/NOUN,""polyclonal""/ADJ,""antibody""/NOUN,""PAb""/PROPN,""served""/VERB,""primary""/ADJ,""detecting""/VERB,""antibody""/NOUN"
0.0,"""Though""/ADP,""diabetic""/ADJ,""cohort""/NOUN,""consumes""/VERB,""lower""/ADJ,""number""/NOUN,""snack""/NOUN,""dessert""/NOUN,""consume""/VERB,""higher""/ADJ,""amount""/NOUN,""sugar""/NOUN,""tea""/NOUN"
0.0,"""Thus""/ADV,""obesity""/NOUN,""associated""/VERB,""altered""/VERB,""relationship""/NOUN,""food""/NOUN,""consumption""/NOUN,""hedonic""/ADJ,""response""/NOUN,""food""/NOUN,""reward""/NOUN,""well""/ADV,""reduced""/VERB,""satiety""/NOUN,""effect""/NOUN,""woman""/NOUN"
0.0,"""The""/DET,""fruit""/NOUN,""P.""/NOUN,""cauliflora""/NOUN,""used""/VERB,""food""/NOUN,""almost""/ADV,""part""/NOUN,""specie""/NOUN,""long""/ADV,""used""/VERB,""traditional""/ADJ,""Brazilian""/ADJ,""medicine""/NOUN,""treatment""/NOUN,""skin""/NOUN,""irritation""/NOUN,""flu""/NOUN,""diarrhea""/NOUN,""labyrinthitis""/NOUN,""genito-urinary""/ADJ,""problem""/NOUN,""asthma""/NOUN"
0.0,"""Several""/ADJ,""epidemiological""/ADJ,""preclinical""/ADJ,""study""/NOUN,""supported""/VERB,""protective""/ADJ,""effect""/NOUN,""coffee""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""AD""/NOUN"
0.0,"""Using""/VERB,""newly""/ADV,""designed""/VERB,""real-time""/ADJ,""reverse""/ADJ,""transcriptase-polymerase""/NOUN,""chain""/NOUN,""reaction""/NOUN,""assay""/NOUN,""specific""/ADJ,""nucleocapsid""/NOUN,""N""/NOUN,""gene""/NOUN,""infectious""/ADJ,""bronchitis""/NOUN,""virus""/NOUN,""IBV""/PROPN,""turkey""/NOUN,""coronaviruses""/NOUN,""TCoV""/PROPN,""coronaviruses""/NOUN,""identified""/VERB,""37""/NUM,""intestinal""/ADJ,""sample""/NOUN,""collected""/VERB,""diseased""/VERB,""turkey""/NOUN,""flock""/NOUN"
0.0,"""The""/DET,""use""/NOUN,""turmeric""/NOUN,""derived""/VERB,""root""/NOUN,""plant""/NOUN,""Curcuma""/PROPN,""longa""/NOUN,""treatment""/NOUN,""different""/ADJ,""inflammatory""/ADJ,""disease""/NOUN,""described""/VERB,""Ayurveda""/PROPN,""traditional""/ADJ,""Chinese""/ADJ,""medicine""/NOUN,""thousand""/NUM,""year""/NOUN"
0.0,"""Food""/NOUN,""supplementation""/NOUN,""fiber""/NOUN,""mix""/NOUN,""guar""/NOUN,""gum""/NOUN,""chickpea""/NOUN,""flour""/NOUN,""represents""/VERB,""promising""/ADJ,""approach""/NOUN,""reduce""/VERB,""risk""/NOUN,""type""/NOUN,""2""/NUM,""diabetes""/NOUN,""mellitus""/NOUN,""T2DM""/PROPN,""attenuating""/VERB,""postprandial""/ADJ,""glycemia""/NOUN"
1.0,"""Symptoms""/NOUN,""suggestive""/ADJ,""chronic""/ADJ,""bronchitis""/NOUN,""chronic""/ADJ,""productive""/ADJ,""cough""/NOUN,""found""/VERB,""29.0""/NUM,""100""/NUM,""worker""/NOUN,""exposed""/VERB,""flour""/NOUN,""dust""/NOUN,""flour""/NOUN,""mill""/NOUN,""26.0""/NUM,""presenting""/VERB,""chronic""/ADJ,""cough""/NOUN,""29.0""/NUM,""phlegm""/NOUN"
0.0,"""These""/DET,""beverage""/NOUN,""include""/VERB,""compound""/NOUN,""may""/AUX,""contradictory""/ADJ,""effect""/NOUN,""insulin""/NOUN,""glucose""/NOUN,""Caffeine""/NOUN,""impairs""/NOUN,""insulin""/NOUN,""sensitivity""/NOUN,""polyphenolic""/ADJ,""molecule""/NOUN,""within""/ADP,""tea""/NOUN,""coffee""/NOUN,""cocoa""/NOUN,""augment""/NOUN,""effect""/NOUN,""insulin""/NOUN"
0.0,"""The""/DET,""exact""/ADJ,""influence""/NOUN,""caprine""/NOUN,""arthritis""/NOUN,""encephalitis""/NOUN,""virus""/NOUN,""CAEV""/NOUN,""infection""/NOUN,""blood""/NOUN,""milk""/NOUN,""polymorphonuclear""/ADJ,""leukocyte""/NOUN,""PMNLs""/NOUN,""monocyte""/NOUN,""/""/SYM,""macrophages""/NOUN,""goat""/NOUN,""remains""/VERB,""unclear""/ADJ"
0.0,"""Shenzao""/PROPN,""jiannao""/PROPN,""oral""/ADJ,""liquid""/NOUN,""SZJN""/PROPN,""traditional""/ADJ,""Chinese""/ADJ,""preparation""/NOUN,""approved""/VERB,""China""/PROPN,""Food""/PROPN,""Drug""/PROPN,""Administration""/PROPN,""CFDA""/PROPN,""used""/VERB,""treatment""/NOUN,""insomnia""/NOUN,""mind""/NOUN,""fatigue""/NOUN,""present""/ADJ,""efficacy""/NOUN,""nourishing""/VERB,""kidney""/NOUN"
0.0,"""Yam""/PROPN,""Dioscorea""/PROPN,""spp""/NOUN,""known""/VERB,""edible""/ADJ,""medicinal""/ADJ,""tuber""/NOUN,""crop""/NOUN,""China""/PROPN,""used""/VERB,""historically""/ADV,""treatment""/NOUN,""diabetes""/NOUN,""diarrhea""/NOUN,""asthma""/NOUN,""ailment""/NOUN,""traditional""/ADJ,""Chinese""/ADJ,""medicine""/NOUN"
0.0,"""Aluminium""/NOUN,""Al""/PROPN,""neurotoxin""/NOUN,""lately""/ADV,""implicated""/VERB,""one""/NUM,""possible""/ADJ,""causal""/ADJ,""factor""/NOUN,""contributing""/VERB,""Alzheimer""/PROPN,""disease""/NOUN"
1.0,"""Saturated""/ADJ,""fat""/NOUN,""added""/VERB,""salt""/NOUN,""excessive""/ADJ,""energy""/NOUN,""drink""/NOUN,""consumption""/NOUN,""appear""/VERB,""harmful""/ADJ,""patient""/ADJ,""rhythm""/NOUN,""disorder""/NOUN"
0.0,"""Catechins""/NOUN,""phytochemical""/NOUN,""contained""/VERB,""mainly""/ADV,""green""/ADJ,""tea""/NOUN,""exhibit""/NOUN,""antiviral""/ADJ,""activity""/NOUN,""various""/ADJ,""acute""/ADJ,""infectious""/ADJ,""disease""/NOUN,""experimentally""/ADV"
